transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type
TXN00048451,CUST000043,2024-04-24,1056.97,Healthcare,Debit
TXN00013707,CUST000043,2024-06-28,6.34,Groceries,Credit
TXN00026979,CUST000043,2024-06-30,360.25,Gas,Debit
TXN00033798,CUST000043,2024-07-10,85.83,Groceries,Debit
TXN00003887,CUST000043,2024-10-22,895.54,Restaurants,Debit
TXN00042183,CUST000044,2024-02-02,229.03,Shopping,Credit
TXN00046685,CUST000044,2024-03-01,61.53,Gas,Credit
TXN00008154,CUST000044,2024-03-18,16.12,Shopping,Credit
TXN00049620,CUST000044,2024-05-02,102.85,Groceries,Credit
TXN00012295,CUST000044,2024-05-04,27.23,Shopping,Credit
TXN00007390,CUST000044,2024-05-05,70.56,Restaurants,Credit
TXN00014340,CUST000044,2024-05-07,65.49,Restaurants,Credit
TXN00032070,CUST000044,2024-05-09,48.4,Groceries,Credit
TXN00017447,CUST000044,2024-05-31,194.56,Restaurants,Debit
TXN00045560,CUST000044,2024-06-01,195.86,Gas,Debit
TXN00013637,CUST000044,2024-07-14,58.05,Groceries,Debit
TXN00024087,CUST000044,2024-07-24,3040.48,Groceries,Debit
TXN00008054,CUST000044,2024-10-05,93.98,Groceries,Debit
TXN00035959,CUST000044,2024-10-30,115.89,Travel,Debit
TXN00048129,CUST000045,2024-01-14,222.77,Gas,Debit
TXN00020660,CUST000045,2024-01-31,76.93,Groceries,Credit
TXN00010799,CUST000045,2024-02-05,31.23,Restaurants,Debit
TXN00005282,CUST000045,2024-03-18,96.65,Utilities,Debit
TXN00002131,CUST000045,2024-04-01,14.88,Shopping,Debit
TXN00039250,CUST000045,2024-04-13,57.65,Shopping,Debit
TXN00004809,CUST000045,2024-04-27,31.52,Restaurants,Debit
TXN00034138,CUST000045,2024-05-26,66.97,Restaurants,Debit
TXN00011122,CUST000045,2024-06-29,347.75,Shopping,Credit
TXN00032148,CUST000045,2024-07-04,72.12,Restaurants,Debit
TXN00032870,CUST000045,2024-07-08,15.74,Entertainment,Credit
TXN00031405,CUST000045,2024-07-09,52.02,Entertainment,Debit
TXN00047189,CUST000045,2024-10-10,9.98,Gas,Debit
TXN00008565,CUST000046,2024-01-07,35.83,Healthcare,Debit
TXN00021860,CUST000046,2024-01-15,94.25,Groceries,Debit
TXN00005949,CUST000046,2024-01-21,6.81,Travel,Debit
TXN00030045,CUST000046,2024-02-09,929.69,Restaurants,Credit
TXN00024751,CUST000046,2024-03-08,203.01,Restaurants,Credit
TXN00010055,CUST000046,2024-04-07,47.68,Shopping,Debit
TXN00004663,CUST000046,2024-04-17,840.36,Restaurants,Debit
TXN00004181,CUST000046,2024-04-30,67.13,Gas,Debit
TXN00046129,CUST000046,2024-05-03,10.14,Shopping,Debit
TXN00026106,CUST000046,2024-06-02,169.95,Restaurants,Debit
TXN00029955,CUST000046,2024-07-26,75.19,Gas,Credit
TXN00030613,CUST000046,2024-08-21,62.72,Groceries,Debit
TXN00019467,CUST000046,2024-09-18,251.16,Healthcare,Debit
TXN00029804,CUST000047,2024-01-01,53.53,Gas,Debit
TXN00002741,CUST000047,2024-01-20,138.89,Gas,Debit
TXN00007795,CUST000047,2024-01-22,186.17,Groceries,Debit
TXN00028905,CUST000047,2024-03-11,370.07,Entertainment,Credit
TXN00014634,CUST000047,2024-03-23,30.56,Utilities,Debit
TXN00049547,CUST000047,2024-04-13,37.98,Gas,Debit
TXN00005249,CUST000047,2024-05-19,515.25,Groceries,Debit
TXN00008482,CUST000047,2024-05-29,73.57,Groceries,Debit
TXN00032959,CUST000047,2024-06-16,341.54,Groceries,Debit
TXN00036260,CUST000047,2024-09-11,68.2,Restaurants,Debit
TXN00036765,CUST000047,2024-09-27,80.13,Groceries,Credit
TXN00049669,CUST000047,2024-10-22,2779.12,Restaurants,Debit
TXN00048644,CUST000047,2024-10-23,97.26,Gas,Credit
TXN00001857,CUST000048,2024-02-04,129.51,Restaurants,Debit
TXN00030546,CUST000048,2024-02-05,123.43,Entertainment,Credit
TXN00026800,CUST000048,2024-02-19,1613.48,Entertainment,Debit
TXN00018550,CUST000048,2024-05-12,67.71,Restaurants,Debit
TXN00015410,CUST000048,2024-06-03,250.91,Gas,Debit
TXN00008973,CUST000048,2024-09-03,302.7,Utilities,Debit
TXN00022111,CUST000048,2024-09-04,170.65,Groceries,Debit
TXN00044576,CUST000048,2024-10-21,212.21,Groceries,Debit
TXN00022480,CUST000049,2024-02-07,750.07,Gas,Credit
TXN00033139,CUST000049,2024-02-26,176.09,Groceries,Credit
TXN00013526,CUST000049,2024-03-23,61.37,Groceries,Debit
TXN00034631,CUST000049,2024-03-25,373.32,Shopping,Debit
TXN00029177,CUST000049,2024-04-05,13.08,Groceries,Debit
TXN00043743,CUST000049,2024-06-01,115.15,Groceries,Debit
TXN00048159,CUST000049,2024-06-23,102.77,Utilities,Debit
TXN00028189,CUST000049,2024-06-27,71.06,Groceries,Debit
TXN00002264,CUST000049,2024-08-03,539.66,Shopping,Credit
TXN00045950,CUST000049,2024-09-13,645.98,Shopping,Debit
TXN00003498,CUST000049,2024-10-04,1624.13,Entertainment,Debit
TXN00047827,CUST000049,2024-10-29,50.87,Restaurants,Debit
TXN00040304,CUST000050,2024-01-06,113.84,Groceries,Credit
TXN00024618,CUST000050,2024-01-14,276.91,Entertainment,Debit
TXN00024767,CUST000050,2024-01-15,23.84,Restaurants,Debit
TXN00044791,CUST000050,2024-02-22,144.37,Groceries,Debit
TXN00035409,CUST000050,2024-03-02,8.21,Restaurants,Credit
TXN00048480,CUST000050,2024-03-16,5.1,Gas,Credit
TXN00039038,CUST000050,2024-04-02,110.77,Shopping,Debit
TXN00029437,CUST000050,2024-04-10,19.31,Shopping,Credit
TXN00000890,CUST000050,2024-06-04,38.69,Shopping,Credit
TXN00008462,CUST000050,2024-07-02,189.84,Entertainment,Debit
TXN00046612,CUST000050,2024-09-03,33.93,Restaurants,Credit
TXN00027113,CUST000050,2024-09-15,49.68,Shopping,Debit
TXN00035941,CUST000050,2024-09-22,117.8,Utilities,Debit
TXN00033414,CUST000050,2024-10-05,5.79,Healthcare,Debit
TXN00036652,CUST000050,2024-10-10,53.05,Entertainment,Credit
TXN00037551,CUST000050,2024-10-11,368.76,Utilities,Credit
TXN00029495,CUST000051,2024-01-06,267.45,Healthcare,Debit
TXN00013861,CUST000051,2024-02-25,453.63,Restaurants,Debit
TXN00011882,CUST000051,2024-04-07,90.47,Shopping,Credit
TXN00037002,CUST000051,2024-04-15,421.1,Entertainment,Credit
TXN00026224,CUST000051,2024-05-01,36.49,Groceries,Debit
TXN00005989,CUST000051,2024-05-23,109.7,Gas,Debit
TXN00001598,CUST000051,2024-07-03,39.07,Restaurants,Debit
TXN00043771,CUST000051,2024-07-23,104.69,Entertainment,Credit
TXN00001588,CUST000051,2024-08-14,185.05,Entertainment,Debit
TXN00011263,CUST000051,2024-09-16,54.86,Utilities,Credit
TXN00014466,CUST000051,2024-10-12,78.84,Groceries,Credit
TXN00025376,CUST000052,2024-01-11,23.27,Shopping,Debit
TXN00026208,CUST000052,2024-02-07,113.15,Groceries,Debit
TXN00009184,CUST000052,2024-02-28,11.97,Restaurants,Debit
TXN00006850,CUST000052,2024-03-10,120.75,Gas,Credit
TXN00020224,CUST000052,2024-05-07,15.93,Restaurants,Debit
TXN00024640,CUST000052,2024-06-18,108.28,Groceries,Credit
TXN00042006,CUST000052,2024-07-14,11.76,Groceries,Debit
TXN00029895,CUST000052,2024-10-16,509.27,Shopping,Debit
TXN00045393,CUST000052,2024-10-18,459.54,Restaurants,Debit
TXN00041510,CUST000053,2024-02-29,96.45,Restaurants,Debit
TXN00034426,CUST000053,2024-03-07,28.48,Shopping,Debit
TXN00018121,CUST000053,2024-03-24,41.66,Entertainment,Debit
TXN00049920,CUST000053,2024-04-28,10.67,Groceries,Credit
TXN00006907,CUST000053,2024-05-18,86.59,Groceries,Debit
TXN00027737,CUST000053,2024-08-02,1129.58,Gas,Debit
TXN00046748,CUST000053,2024-10-23,1469.95,Travel,Debit
TXN00011833,CUST000054,2024-01-08,471.38,Travel,Debit
TXN00025779,CUST000054,2024-01-24,1562.23,Entertainment,Credit
TXN00046599,CUST000054,2024-02-07,46.76,Utilities,Debit
TXN00023884,CUST000054,2024-02-23,575.27,Groceries,Debit
TXN00014605,CUST000054,2024-02-24,25.08,Healthcare,Debit
TXN00026338,CUST000054,2024-04-19,23.2,Entertainment,Debit
TXN00026957,CUST000054,2024-05-23,2824.68,Groceries,Credit
TXN00041877,CUST000054,2024-08-02,1061.3,Utilities,Debit
TXN00030789,CUST000054,2024-08-05,69.38,Restaurants,Debit
TXN00044144,CUST000054,2024-08-28,92.14,Gas,Debit
TXN00037091,CUST000054,2024-10-15,223.64,Gas,Debit
TXN00005279,CUST000054,2024-10-22,20.44,Utilities,Debit
TXN00027418,CUST000055,2024-02-13,4535.16,Restaurants,Debit
TXN00000165,CUST000055,2024-03-26,131.52,Gas,Credit
TXN00043983,CUST000055,2024-03-30,6.79,Shopping,Debit
TXN00038927,CUST000055,2024-05-12,26.54,Shopping,Debit
TXN00033619,CUST000055,2024-05-27,103.31,Groceries,Debit
TXN00022735,CUST000055,2024-06-14,28.86,Gas,Debit
TXN00042823,CUST000055,2024-09-13,86.92,Restaurants,Debit
TXN00030193,CUST000055,2024-09-23,186.36,Entertainment,Debit
TXN00020043,CUST000056,2024-01-25,51.29,Groceries,Debit
TXN00012622,CUST000056,2024-01-27,358.48,Healthcare,Credit
TXN00022101,CUST000056,2024-02-07,129.09,Restaurants,Debit
TXN00039763,CUST000056,2024-04-23,322.47,Groceries,Debit
TXN00030139,CUST000056,2024-06-02,380.12,Groceries,Debit
TXN00044162,CUST000056,2024-06-30,6.32,Restaurants,Credit
TXN00009135,CUST000056,2024-07-23,31.35,Groceries,Debit
TXN00036343,CUST000056,2024-08-22,132.29,Healthcare,Debit
TXN00021840,CUST000056,2024-09-23,351.66,Entertainment,Debit
TXN00042181,CUST000056,2024-10-04,122.42,Healthcare,Debit
TXN00034605,CUST000056,2024-10-19,5.0,Utilities,Debit
TXN00047891,CUST000057,2024-01-12,49.12,Restaurants,Debit
TXN00015442,CUST000057,2024-02-06,267.0,Restaurants,Debit
TXN00043488,CUST000057,2024-03-28,174.34,Groceries,Debit
TXN00011013,CUST000057,2024-05-17,5.0,Entertainment,Debit
TXN00030403,CUST000057,2024-05-27,24.12,Gas,Debit
TXN00039247,CUST000057,2024-05-29,67.81,Restaurants,Debit
TXN00025627,CUST000057,2024-06-13,52.01,Shopping,Debit
TXN00035399,CUST000057,2024-06-28,280.84,Groceries,Debit
TXN00023092,CUST000057,2024-08-15,2080.63,Restaurants,Debit
TXN00006461,CUST000057,2024-08-31,49.52,Restaurants,Debit
TXN00007841,CUST000057,2024-09-01,268.01,Shopping,Credit
TXN00019820,CUST000057,2024-10-29,83.44,Gas,Credit
TXN00043819,CUST000058,2024-01-11,65.3,Groceries,Credit
TXN00005425,CUST000058,2024-01-24,1222.85,Restaurants,Credit
TXN00031000,CUST000058,2024-02-14,542.46,Groceries,Credit
TXN00012663,CUST000058,2024-02-20,22.68,Groceries,Debit
TXN00014014,CUST000058,2024-02-20,230.65,Shopping,Credit
TXN00019239,CUST000058,2024-04-12,144.01,Shopping,Debit
TXN00015965,CUST000058,2024-05-22,820.91,Groceries,Debit
TXN00001427,CUST000058,2024-05-27,121.57,Gas,Debit
TXN00023367,CUST000058,2024-05-28,89.51,Healthcare,Debit
TXN00031893,CUST000058,2024-07-23,281.73,Groceries,Credit
TXN00032064,CUST000058,2024-09-05,5.0,Groceries,Debit
TXN00012894,CUST000058,2024-09-16,142.4,Entertainment,Debit
TXN00044400,CUST000058,2024-09-21,17.16,Healthcare,Credit
TXN00002307,CUST000059,2024-03-14,239.17,Gas,Debit
TXN00029623,CUST000059,2024-04-18,419.0,Travel,Debit
TXN00024324,CUST000059,2024-06-09,150.19,Restaurants,Credit
TXN00026747,CUST000059,2024-06-12,36.14,Restaurants,Debit
TXN00033856,CUST000059,2024-06-13,98.6,Restaurants,Debit
TXN00034331,CUST000059,2024-06-16,82.84,Restaurants,Debit
TXN00029150,CUST000059,2024-06-22,57.91,Gas,Debit
TXN00000900,CUST000059,2024-07-14,1018.89,Shopping,Debit
TXN00014243,CUST000059,2024-07-15,24.69,Shopping,Credit
TXN00048473,CUST000059,2024-07-26,154.45,Groceries,Debit
TXN00031810,CUST000059,2024-08-09,36.07,Restaurants,Debit
TXN00021565,CUST000059,2024-08-29,158.47,Restaurants,Debit
TXN00046369,CUST000059,2024-09-04,5.83,Restaurants,Debit
TXN00041740,CUST000059,2024-09-12,140.45,Shopping,Debit
TXN00041353,CUST000059,2024-09-30,99.45,Restaurants,Credit
TXN00028851,CUST000060,2024-01-24,4008.69,Groceries,Debit
TXN00043449,CUST000060,2024-03-12,14.2,Restaurants,Debit
TXN00026492,CUST000060,2024-04-30,19.94,Gas,Debit
TXN00001335,CUST000060,2024-06-01,19.0,Shopping,Debit
TXN00012695,CUST000060,2024-06-02,221.57,Groceries,Credit
TXN00046125,CUST000060,2024-07-09,15.44,Groceries,Credit
TXN00013516,CUST000060,2024-08-27,106.33,Gas,Credit
TXN00047963,CUST000060,2024-08-27,2670.49,Restaurants,Debit
TXN00041708,CUST000060,2024-10-01,7.64,Utilities,Credit
TXN00014412,CUST000061,2024-01-05,216.49,Groceries,Debit
TXN00044890,CUST000061,2024-04-15,644.72,Healthcare,Debit
TXN00048467,CUST000061,2024-05-04,609.81,Travel,Debit
TXN00020249,CUST000061,2024-06-30,127.07,Entertainment,Debit
TXN00015880,CUST000061,2024-07-27,141.62,Groceries,Debit
TXN00002762,CUST000061,2024-08-02,900.3,Restaurants,Debit
TXN00001125,CUST000061,2024-08-07,1046.56,Shopping,Debit
TXN00010413,CUST000061,2024-09-11,46.79,Entertainment,Debit
TXN00026498,CUST000062,2024-02-22,9.82,Shopping,Credit
TXN00030600,CUST000062,2024-03-11,706.02,Shopping,Credit
TXN00035665,CUST000062,2024-05-14,7.58,Shopping,Debit
TXN00014790,CUST000062,2024-07-25,713.89,Gas,Credit
TXN00002544,CUST000062,2024-07-31,145.62,Restaurants,Debit
TXN00008271,CUST000062,2024-09-04,30.99,Groceries,Debit
TXN00035798,CUST000062,2024-10-07,429.48,Gas,Debit
TXN00025239,CUST000063,2024-04-18,112.82,Shopping,Debit
TXN00033039,CUST000063,2024-05-16,214.98,Travel,Credit
TXN00040771,CUST000063,2024-06-13,41.81,Groceries,Debit
TXN00045479,CUST000063,2024-07-25,329.16,Restaurants,Debit
TXN00015047,CUST000063,2024-08-01,70.63,Groceries,Debit
TXN00000173,CUST000063,2024-08-02,58.43,Entertainment,Credit
TXN00014315,CUST000063,2024-09-22,239.57,Healthcare,Debit
TXN00023569,CUST000063,2024-10-05,83.58,Gas,Debit
TXN00022070,CUST000064,2024-01-12,189.46,Entertainment,Debit
TXN00031316,CUST000064,2024-02-15,19.55,Groceries,Debit
TXN00014821,CUST000064,2024-02-20,461.82,Restaurants,Debit
TXN00035921,CUST000064,2024-03-15,547.86,Restaurants,Debit
TXN00007937,CUST000064,2024-04-13,42.17,Restaurants,Debit
TXN00047531,CUST000064,2024-05-07,108.64,Healthcare,Credit
TXN00013739,CUST000064,2024-05-22,113.3,Entertainment,Debit
TXN00006266,CUST000064,2024-05-28,205.81,Gas,Debit
TXN00008950,CUST000064,2024-06-03,17.07,Entertainment,Debit
TXN00022252,CUST000064,2024-08-02,117.44,Gas,Debit
TXN00028055,CUST000064,2024-08-25,121.32,Entertainment,Credit
TXN00015600,CUST000064,2024-09-25,642.45,Gas,Debit
TXN00025925,CUST000064,2024-10-27,133.13,Restaurants,Credit
TXN00025987,CUST000065,2024-01-13,77.28,Shopping,Debit
TXN00032227,CUST000065,2024-01-29,685.66,Gas,Credit
TXN00028852,CUST000065,2024-04-09,79.32,Gas,Credit
TXN00024717,CUST000065,2024-04-18,48.07,Shopping,Debit
TXN00027376,CUST000065,2024-04-19,23.53,Groceries,Debit
TXN00042536,CUST000065,2024-04-22,98.54,Restaurants,Debit
TXN00000044,CUST000065,2024-06-01,38.23,Healthcare,Debit
TXN00037297,CUST000065,2024-06-14,601.79,Restaurants,Credit
TXN00044717,CUST000065,2024-08-11,13.15,Groceries,Debit
TXN00045632,CUST000065,2024-08-23,80.16,Groceries,Credit
TXN00013014,CUST000065,2024-08-26,93.74,Gas,Debit
TXN00042896,CUST000065,2024-09-03,451.27,Groceries,Debit
TXN00006689,CUST000065,2024-09-21,65.23,Restaurants,Debit
TXN00004268,CUST000065,2024-10-19,91.68,Groceries,Debit
TXN00036319,CUST000065,2024-10-25,55.33,Utilities,Debit
TXN00005086,CUST000066,2024-03-07,413.36,Entertainment,Debit
TXN00040446,CUST000066,2024-03-18,48.45,Shopping,Credit
TXN00032725,CUST000066,2024-05-05,62.91,Groceries,Debit
TXN00030128,CUST000066,2024-05-20,11.22,Groceries,Debit
TXN00047619,CUST000066,2024-06-08,47.63,Groceries,Debit
TXN00018144,CUST000066,2024-07-25,62.36,Gas,Debit
TXN00013341,CUST000066,2024-08-04,455.25,Utilities,Debit
TXN00029963,CUST000066,2024-10-03,84.88,Utilities,Debit
TXN00038208,CUST000067,2024-01-21,158.02,Restaurants,Credit
TXN00011924,CUST000067,2024-01-30,130.16,Groceries,Credit
TXN00032483,CUST000067,2024-02-21,159.94,Healthcare,Credit
TXN00038615,CUST000067,2024-03-14,780.65,Restaurants,Debit
TXN00023964,CUST000067,2024-03-20,805.52,Shopping,Debit
TXN00035441,CUST000067,2024-03-29,5.0,Gas,Credit
TXN00038735,CUST000067,2024-06-21,40.14,Restaurants,Debit
TXN00027442,CUST000067,2024-07-25,11.11,Gas,Debit
TXN00044737,CUST000067,2024-07-30,244.55,Groceries,Debit
TXN00040452,CUST000067,2024-08-12,75.85,Entertainment,Debit
TXN00006421,CUST000067,2024-09-03,50.98,Healthcare,Debit
TXN00039437,CUST000067,2024-09-15,57.84,Restaurants,Credit
TXN00026149,CUST000067,2024-09-18,9.91,Groceries,Debit
TXN00036223,CUST000067,2024-09-30,42.11,Groceries,Debit
TXN00002634,CUST000068,2024-01-14,20.43,Restaurants,Debit
TXN00043459,CUST000068,2024-01-24,97.56,Shopping,Credit
TXN00001867,CUST000068,2024-03-02,201.8,Travel,Debit
TXN00019400,CUST000068,2024-03-24,12.96,Entertainment,Debit
TXN00002363,CUST000068,2024-06-04,103.8,Groceries,Debit
TXN00048407,CUST000068,2024-09-01,128.29,Groceries,Credit
TXN00047533,CUST000068,2024-09-04,49.99,Gas,Debit
TXN00042372,CUST000068,2024-09-09,63.23,Gas,Credit
TXN00039209,CUST000068,2024-09-20,35.69,Entertainment,Debit
TXN00032548,CUST000068,2024-10-06,91.5,Restaurants,Debit
TXN00045468,CUST000069,2024-02-13,54.2,Groceries,Debit
TXN00016425,CUST000069,2024-03-13,282.15,Gas,Debit
TXN00042016,CUST000069,2024-05-19,990.27,Healthcare,Debit
TXN00012087,CUST000069,2024-06-15,314.36,Healthcare,Debit
TXN00012422,CUST000069,2024-08-09,268.5,Groceries,Debit
TXN00006389,CUST000069,2024-08-23,691.68,Restaurants,Debit
TXN00000597,CUST000069,2024-09-25,25.2,Restaurants,Debit
TXN00022424,CUST000070,2024-01-02,66.42,Restaurants,Credit
TXN00024244,CUST000070,2024-01-03,9.58,Restaurants,Credit
TXN00003229,CUST000070,2024-03-05,167.03,Groceries,Debit
TXN00013929,CUST000070,2024-03-05,5.79,Utilities,Debit
TXN00007277,CUST000070,2024-03-28,6.49,Restaurants,Debit
TXN00033218,CUST000070,2024-06-22,72.71,Groceries,Debit
TXN00036379,CUST000070,2024-07-03,5.0,Gas,Debit
TXN00007678,CUST000070,2024-08-08,87.36,Gas,Credit
TXN00015007,CUST000070,2024-08-25,155.45,Utilities,Debit
TXN00031238,CUST000070,2024-09-02,342.17,Restaurants,Credit
TXN00000722,CUST000070,2024-09-19,172.21,Restaurants,Debit
TXN00028884,CUST000070,2024-09-26,83.54,Shopping,Credit
TXN00045727,CUST000071,2024-03-03,228.12,Groceries,Debit
TXN00017579,CUST000071,2024-03-06,78.42,Restaurants,Debit
TXN00045249,CUST000071,2024-03-11,34.7,Healthcare,Credit
TXN00021136,CUST000071,2024-04-15,96.16,Entertainment,Credit
TXN00013726,CUST000071,2024-05-09,5.0,Shopping,Debit
TXN00042032,CUST000071,2024-05-13,41.35,Groceries,Debit
TXN00027676,CUST000071,2024-06-18,89.49,Entertainment,Debit
TXN00037645,CUST000071,2024-06-25,80.6,Groceries,Debit
TXN00009661,CUST000071,2024-07-25,1987.22,Groceries,Debit
TXN00028507,CUST000072,2024-01-27,763.69,Healthcare,Debit
TXN00018743,CUST000072,2024-03-29,163.02,Groceries,Credit
TXN00031766,CUST000072,2024-04-16,56.74,Gas,Debit
TXN00031667,CUST000072,2024-05-04,531.4,Groceries,Debit
TXN00015983,CUST000072,2024-05-15,11.81,Shopping,Debit
TXN00002443,CUST000072,2024-07-06,3393.54,Shopping,Debit
TXN00036766,CUST000072,2024-07-20,618.44,Gas,Debit
TXN00023024,CUST000072,2024-08-07,127.35,Groceries,Debit
TXN00047427,CUST000072,2024-09-03,598.48,Groceries,Debit
TXN00010094,CUST000073,2024-01-02,340.63,Gas,Debit
TXN00009697,CUST000073,2024-01-21,17.6,Utilities,Debit
TXN00046127,CUST000073,2024-02-07,330.67,Shopping,Debit
TXN00029129,CUST000073,2024-02-09,123.09,Travel,Debit
TXN00000705,CUST000073,2024-03-31,29.25,Gas,Debit
TXN00025548,CUST000073,2024-05-20,126.93,Restaurants,Debit
TXN00012042,CUST000073,2024-06-18,989.58,Groceries,Debit
TXN00001518,CUST000073,2024-08-14,23.5,Groceries,Credit
TXN00037105,CUST000073,2024-09-30,53.18,Shopping,Debit
TXN00027793,CUST000074,2024-01-27,373.77,Shopping,Credit
TXN00030915,CUST000074,2024-02-06,36.89,Travel,Debit
TXN00038643,CUST000074,2024-04-11,12.65,Healthcare,Credit
TXN00010470,CUST000074,2024-05-11,509.85,Restaurants,Debit
TXN00002003,CUST000074,2024-05-12,13.57,Groceries,Debit
TXN00004252,CUST000074,2024-05-19,220.65,Restaurants,Debit
TXN00006154,CUST000074,2024-06-10,72.39,Groceries,Credit
TXN00022540,CUST000074,2024-06-10,366.14,Shopping,Credit
TXN00042213,CUST000074,2024-07-30,91.99,Restaurants,Debit
TXN00049629,CUST000074,2024-08-09,204.04,Groceries,Credit
TXN00012338,CUST000074,2024-09-06,5.0,Travel,Debit
TXN00006881,CUST000074,2024-10-06,78.72,Groceries,Debit
TXN00013067,CUST000074,2024-10-13,82.25,Groceries,Debit
TXN00036151,CUST000075,2024-02-13,122.34,Travel,Debit
TXN00039484,CUST000075,2024-02-15,5.0,Groceries,Debit
TXN00015396,CUST000075,2024-02-22,58.33,Travel,Credit
TXN00028122,CUST000075,2024-02-24,278.21,Entertainment,Debit
TXN00035743,CUST000075,2024-04-05,32.01,Shopping,Debit
TXN00010020,CUST000075,2024-04-16,16.97,Healthcare,Debit
TXN00036099,CUST000075,2024-06-18,69.25,Gas,Debit
TXN00036507,CUST000075,2024-07-06,25.33,Shopping,Debit
TXN00032469,CUST000075,2024-09-01,18.38,Groceries,Debit
TXN00041548,CUST000075,2024-09-18,9.81,Groceries,Debit
TXN00044016,CUST000075,2024-10-10,135.13,Shopping,Debit
TXN00039233,CUST000075,2024-10-12,282.45,Utilities,Debit
TXN00010498,CUST000075,2024-10-22,787.65,Shopping,Debit
TXN00008588,CUST000076,2024-02-17,84.96,Entertainment,Debit
TXN00011318,CUST000076,2024-04-14,48.01,Shopping,Credit
TXN00017043,CUST000076,2024-04-21,57.6,Restaurants,Credit
TXN00049869,CUST000076,2024-09-12,26.32,Shopping,Debit
TXN00008998,CUST000077,2024-02-06,270.02,Shopping,Debit
TXN00022113,CUST000077,2024-03-17,23.97,Entertainment,Credit
TXN00005722,CUST000077,2024-03-25,129.54,Groceries,Debit
TXN00032411,CUST000077,2024-04-27,31.35,Restaurants,Debit
TXN00039831,CUST000077,2024-06-17,34.35,Gas,Credit
TXN00011670,CUST000077,2024-10-04,160.64,Restaurants,Credit
TXN00005280,CUST000077,2024-10-18,28.15,Entertainment,Credit
TXN00023091,CUST000078,2024-01-18,19.06,Utilities,Debit
TXN00025821,CUST000078,2024-03-09,180.27,Gas,Credit
TXN00037823,CUST000078,2024-03-23,182.31,Shopping,Credit
TXN00016125,CUST000078,2024-04-16,2856.08,Travel,Debit
TXN00006813,CUST000078,2024-07-02,50.61,Groceries,Debit
TXN00012160,CUST000078,2024-07-04,212.9,Entertainment,Debit
TXN00028702,CUST000078,2024-08-10,929.68,Gas,Debit
TXN00042529,CUST000078,2024-09-12,115.64,Healthcare,Credit
TXN00022597,CUST000078,2024-09-24,111.32,Groceries,Credit
TXN00003253,CUST000078,2024-10-12,212.72,Travel,Debit
TXN00031763,CUST000078,2024-10-13,143.2,Shopping,Credit
