customer_id,age,income_bracket,account_tenure_months,credit_score_tier,num_products,has_checking,has_savings,has_mortgage,has_auto_loan,has_credit_card,avg_monthly_balance,digital_user,customer_segment,campaign_group
CUST000309,,30-50K,15,Good,3,1,1,0,1,0,853.8,0,Standard,Treatment
CUST000310,41.0,,5,Excellent,4,1,1,0,0,0,,0,New,Control
CUST000311,,,20,Excellent,2,1,1,1,1,0,2814.72,1,Standard,Control
CUST000312,61.0,100-150K,24,Good,1,1,1,1,0,0,86233.58,0,Standard,Control
CUST000313,,75-100K,1,Fair,1,1,1,1,0,0,12262.6,1,New,Control
CUST000314,,100-150K,80,Good,3,1,0,1,0,0,500.0,1,Standard,Control
CUST000315,64.0,<30K,21,Poor,2,1,0,0,0,0,44746.06,1,Standard,Treatment
CUST000316,,100-150K,41,Poor,1,1,0,0,0,0,7978.05,1,Standard,Treatment
CUST000317,55.0,30-50K,3,Good,6,1,1,1,1,0,31196.15,0,Growth,Treatment
CUST000318,40.0,,9,Excellent,3,1,1,1,1,0,6858.99,0,New,Treatment
CUST000319,49.0,30-50K,105,Very Good,4,1,1,0,0,0,5898.15,0,Standard,Control
CUST000320,43.0,50-75K,45,Good,4,1,1,1,1,0,1805.18,1,Standard,Treatment
CUST000321,46.0,30-50K,144,Good,5,1,1,0,0,0,,1,Standard,Control
CUST000322,53.0,30-50K,240,Poor,3,1,1,0,0,0,18157.66,0,Standard,Control
CUST000323,32.0,,22,Fair,5,1,0,1,1,0,599.56,1,Standard,Control
CUST000324,75.0,30-50K,17,Poor,4,1,1,1,0,0,1837.53,1,Standard,Control
CUST000325,29.0,,93,Very Good,2,1,0,1,0,0,1121.15,1,Standard,Control
CUST000326,26.0,50-75K,240,Fair,3,1,1,1,0,0,41852.97,1,Growth,Control
CUST000327,62.0,30-50K,47,Very Good,6,1,1,0,0,0,18862.39,0,Standard,Control
CUST000328,56.0,75-100K,76,Very Good,6,1,0,0,0,0,3192.77,1,Standard,Control
CUST000329,,100-150K,73,Fair,1,1,1,0,0,0,17867.0,1,Standard,Treatment
CUST000330,54.0,,21,Fair,2,0,1,1,0,0,951.66,1,Standard,Treatment
CUST000331,44.0,,40,Very Good,3,1,1,0,0,0,7083.53,1,Standard,Treatment
CUST000332,31.0,75-100K,85,Excellent,2,1,1,1,0,0,,1,Standard,Control
CUST000333,46.0,30-50K,55,Very Good,6,1,1,0,0,0,2568.77,1,Standard,Treatment
CUST000334,,<30K,1,Good,2,1,1,1,0,0,4865.52,0,New,Control
CUST000335,59.0,30-50K,19,Very Good,3,1,1,0,0,0,8988.05,0,Standard,Control
CUST000336,42.0,75-100K,7,Good,4,1,0,0,0,0,19626.19,0,New,Control
CUST000337,,30-50K,12,Excellent,5,1,1,0,0,0,787.82,0,Standard,Control
CUST000338,40.0,<30K,113,Very Good,2,1,1,0,0,0,4004.17,0,Standard,Control
CUST000339,,<30K,1,Very Good,3,1,1,0,0,0,1630.66,1,New,Control
CUST000340,36.0,100-150K,11,Good,5,1,0,1,0,0,9478.63,1,New,Control
CUST000341,,50-75K,17,Very Good,3,0,1,0,0,0,,0,Standard,Control
CUST000342,48.0,30-50K,46,Good,2,1,1,1,0,0,13063.72,0,Standard,Control
CUST000343,48.0,50-75K,36,Poor,4,1,1,1,0,0,980.77,1,Standard,Control
CUST000344,37.0,50-75K,11,Good,4,1,0,0,0,0,2782.97,0,New,Control
CUST000345,37.0,75-100K,8,Excellent,1,1,1,0,0,0,54412.58,1,Premium,Control
CUST000346,48.0,30-50K,12,Very Good,1,1,1,1,0,0,3849.4,0,Standard,Control
CUST000347,,,33,Fair,4,0,1,0,1,0,18002.49,0,Standard,Control
CUST000348,23.0,30-50K,15,Excellent,2,1,1,0,0,0,1382.2,0,Standard,Control
CUST000349,34.0,75-100K,141,Good,4,1,1,0,0,0,825.03,1,Standard,Control
CUST000350,41.0,<30K,29,Good,4,1,0,0,0,0,26536.46,0,Growth,Control
CUST000351,49.0,,2,Good,4,1,1,0,0,0,12926.8,1,New,Control
CUST000352,,,62,Good,2,1,1,0,0,0,2977.95,0,Standard,Control
CUST000353,57.0,,19,Good,6,1,1,0,0,0,,1,Growth,Treatment
CUST000354,42.0,<30K,50,Good,6,1,1,0,0,0,2332.34,1,Standard,Control
CUST000355,,,15,Very Good,3,1,1,0,0,0,1758.63,1,Standard,Treatment
CUST000356,29.0,30-50K,40,Good,3,1,1,0,0,0,5006.81,1,Standard,Control
CUST000357,44.0,75-100K,70,Very Good,2,1,0,0,1,0,3552.44,1,Standard,Treatment
CUST000358,,75-100K,126,Fair,2,1,1,0,0,0,1221.98,1,Standard,Treatment
CUST000359,49.0,50-75K,14,Very Good,1,1,1,0,0,0,4268.97,1,Standard,Control
CUST000360,,75-100K,19,Very Good,3,1,1,0,1,0,6652.11,1,Standard,Control
CUST000361,,75-100K,29,Very Good,1,1,0,0,0,0,,1,Standard,Control
CUST000362,,30-50K,125,Good,6,1,0,1,0,0,119374.32,1,Growth,Treatment
CUST000363,43.0,75-100K,111,Very Good,1,1,0,0,0,0,21363.4,1,Standard,Control
CUST000364,,30-50K,4,Poor,1,1,1,1,0,0,1378.5,0,New,Treatment
CUST000365,55.0,50-75K,6,Very Good,2,1,1,0,0,0,,1,Premium,Control
CUST000366,,75-100K,32,Poor,1,1,1,1,1,0,5224.07,1,Standard,Control
CUST000367,48.0,30-50K,5,Fair,3,0,1,0,1,0,7319.22,1,New,Treatment
CUST000368,45.0,30-50K,20,Good,1,0,1,0,0,0,2175.19,1,Standard,Control
CUST000369,46.0,50-75K,7,Very Good,4,1,0,0,0,0,4862.91,1,New,Control
CUST000370,,75-100K,48,Poor,1,1,1,0,0,0,4769.7,1,Standard,Treatment
CUST000371,45.0,,143,Excellent,1,1,1,1,0,0,,1,Standard,Treatment
CUST000372,,50-75K,240,Excellent,5,1,1,1,1,0,14611.13,1,Standard,Treatment
CUST000373,,,22,Very Good,3,1,1,0,0,0,3117.49,1,Standard,Treatment
CUST000374,,100-150K,43,Good,4,1,1,0,0,0,20552.23,1,Growth,Treatment
CUST000375,75.0,<30K,93,Very Good,2,1,1,0,0,0,2554.09,1,Standard,Control
CUST000376,33.0,30-50K,5,Good,3,1,1,0,1,0,,1,New,Control
CUST000377,58.0,75-100K,56,Good,3,1,0,0,0,0,2232.77,0,Standard,Treatment
CUST000378,47.0,75-100K,25,Excellent,2,1,0,0,1,0,1261.28,1,Standard,Control
CUST000379,75.0,100-150K,11,Excellent,6,1,1,1,0,0,3438.72,0,New,Control
CUST000380,32.0,50-75K,24,Excellent,3,1,1,0,0,0,3655.78,0,Standard,Control
CUST000381,32.0,<30K,3,Good,6,1,1,1,0,0,1507.63,0,New,Treatment
CUST000382,36.0,50-75K,57,Good,1,1,1,1,0,0,3117.76,1,Standard,Treatment
CUST000383,,30-50K,13,Good,4,1,0,0,0,0,2564.68,1,Standard,Control
CUST000384,37.0,,17,Good,1,1,1,0,0,0,4930.82,1,Standard,Control
CUST000385,33.0,75-100K,6,Good,1,1,1,1,0,0,9480.04,0,New,Control
CUST000386,47.0,<30K,95,Good,1,1,1,0,0,0,4453.74,1,Standard,Control
CUST000387,50.0,,32,Very Good,3,1,1,0,0,0,,1,Standard,Control
CUST000388,73.0,50-75K,40,Very Good,3,1,1,1,1,0,3175.65,1,Standard,Treatment
CUST000389,59.0,50-75K,40,Very Good,1,1,1,0,1,0,16146.43,1,Standard,Treatment
CUST000390,,,25,Very Good,1,1,0,1,1,0,2218.32,0,Standard,Control
CUST000391,31.0,30-50K,10,Poor,2,1,1,0,0,0,1550.64,1,New,Control
CUST000392,52.0,<30K,65,Poor,1,1,1,1,0,0,776.6,0,Standard,Control
CUST000393,25.0,>150K,6,Very Good,2,1,0,1,0,0,2162.25,1,New,Control
CUST000394,,75-100K,5,Good,2,1,1,0,0,0,13230.98,1,New,Control
CUST000395,62.0,50-75K,59,Good,3,1,0,1,0,0,,1,Standard,Control
CUST000396,37.0,30-50K,11,Poor,3,1,1,1,0,0,4705.19,1,New,Control
CUST000397,,100-150K,17,Good,6,1,0,0,0,0,,0,Standard,Control
CUST000398,,30-50K,30,Very Good,6,1,1,1,1,0,2541.54,0,Standard,Treatment
CUST000399,,30-50K,28,Very Good,1,1,1,0,0,0,23768.75,1,Standard,Control
CUST000400,,50-75K,59,Excellent,3,1,0,1,1,0,4109.98,0,Standard,Treatment
CUST000401,22.0,,46,Good,5,1,0,0,0,0,,1,Standard,Control
CUST000402,36.0,<30K,49,Good,3,1,1,0,0,0,786.22,1,Standard,Control
CUST000403,45.0,30-50K,60,Very Good,1,1,1,0,1,0,1380.92,1,Standard,Treatment
CUST000404,45.0,100-150K,16,Good,1,1,0,0,1,0,1203.15,1,Standard,Control
CUST000405,38.0,30-50K,18,Good,6,1,1,1,1,0,13815.2,1,Standard,Treatment
CUST000406,54.0,<30K,27,Excellent,3,1,1,0,1,0,3828.78,1,Standard,Treatment
CUST000407,,50-75K,17,Very Good,2,1,1,0,1,0,5317.85,1,Standard,Control
CUST000408,42.0,100-150K,201,Excellent,5,1,1,0,0,0,3637.59,1,Standard,Control
CUST000409,,50-75K,80,Fair,2,1,1,0,0,0,3857.94,1,Standard,Control
CUST000410,,>150K,8,Good,1,1,0,0,0,0,15219.49,1,New,Control
CUST000411,55.0,,1,Very Good,1,1,0,0,0,0,16634.58,0,New,Control
CUST000412,28.0,<30K,2,Fair,3,1,0,1,0,0,42051.77,1,Growth,Control
CUST000413,22.0,>150K,13,Very Good,2,1,1,0,0,0,,0,Standard,Control
CUST000414,64.0,50-75K,5,Fair,3,1,1,1,0,0,3074.76,0,New,Control
CUST000415,,,36,Very Good,5,1,1,1,0,0,6210.3,1,Standard,Control
CUST000416,,50-75K,93,Very Good,3,1,1,0,1,0,32464.63,1,Growth,Treatment
CUST000417,68.0,30-50K,64,Fair,1,1,1,1,0,0,2135.6,1,Standard,Control
CUST000418,46.0,,11,Good,2,1,1,0,1,0,15286.92,0,New,Treatment
CUST000419,62.0,,24,Very Good,6,1,1,0,1,0,2364.5,1,Standard,Treatment
CUST000420,46.0,,34,Very Good,3,1,1,0,0,0,15809.7,1,Standard,Control
CUST000421,75.0,75-100K,79,Good,2,1,1,0,0,0,5495.72,0,Standard,Treatment
CUST000422,71.0,50-75K,87,Excellent,3,1,0,0,0,0,1406.33,1,Standard,Treatment
CUST000423,41.0,>150K,115,Good,2,1,0,1,0,0,,1,Standard,Control
CUST000424,59.0,30-50K,34,Good,2,1,0,1,0,0,10267.81,0,Standard,Control
CUST000425,54.0,30-50K,56,Poor,4,1,0,1,0,0,500.0,0,Standard,Treatment
CUST000426,,30-50K,5,Excellent,5,1,1,0,1,0,14646.56,1,New,Treatment
CUST000427,,30-50K,39,Fair,1,1,0,0,0,0,846.7,0,Standard,Control
CUST000428,,30-50K,13,Good,6,0,0,1,0,0,3781.72,1,Standard,Treatment
CUST000429,,,27,Very Good,1,1,1,0,1,0,,1,Standard,Treatment
CUST000430,22.0,,48,Fair,3,1,0,0,0,0,500.0,1,Standard,Treatment
CUST000431,27.0,>150K,14,Good,3,1,1,0,0,0,2350.79,1,Standard,Treatment
CUST000432,,30-50K,2,Good,2,1,1,0,0,0,8114.29,1,New,Treatment
CUST000433,40.0,100-150K,1,Very Good,1,1,1,1,0,0,45959.18,1,New,Control
CUST000434,,30-50K,1,Good,5,1,1,1,1,0,13187.9,0,New,Treatment
CUST000435,67.0,,1,Very Good,2,1,1,0,0,0,14566.19,1,New,Control
CUST000436,46.0,,5,Excellent,3,1,1,1,0,0,500.0,1,New,Treatment
CUST000437,69.0,50-75K,13,Very Good,6,1,1,0,0,0,3423.46,1,Standard,Treatment
CUST000438,24.0,,12,Very Good,2,1,1,0,0,0,43631.48,0,Standard,Treatment
CUST000439,22.0,50-75K,207,Good,2,1,0,0,0,0,16284.65,1,Standard,Treatment
CUST000440,44.0,30-50K,17,Good,2,1,0,0,1,0,2657.54,1,Standard,Control
CUST000441,,,6,Very Good,4,1,0,0,0,0,,1,New,Control
CUST000442,44.0,50-75K,37,Excellent,2,1,1,1,1,0,,1,Standard,Treatment
CUST000443,,>150K,93,Good,2,1,1,1,1,0,15447.64,0,Standard,Treatment
CUST000444,43.0,,54,Good,4,1,1,0,0,0,4223.04,0,Standard,Treatment
CUST000445,,,16,Good,3,1,1,0,0,0,3663.87,1,Standard,Control
CUST000446,55.0,,39,Good,2,1,1,1,1,0,8351.14,1,Standard,Control
CUST000447,,50-75K,60,Poor,2,1,1,0,1,0,15835.13,1,Standard,Control
CUST000448,30.0,30-50K,62,Good,1,1,1,0,0,0,3069.14,1,Standard,Control
CUST000449,,75-100K,52,Good,3,1,1,0,0,0,,1,Standard,Treatment
CUST000450,29.0,,98,Very Good,1,0,1,0,0,0,,0,Standard,Treatment
CUST000451,44.0,100-150K,97,Good,2,0,1,0,0,0,1079.54,1,Standard,Treatment
CUST000452,59.0,75-100K,41,Very Good,1,1,0,0,0,0,50014.53,0,Premium,Control
CUST000453,30.0,100-150K,26,Very Good,2,1,1,1,0,0,1565.7,1,Standard,Treatment
CUST000454,,50-75K,49,Excellent,5,1,0,1,0,0,4266.79,1,Standard,Treatment
CUST000455,37.0,75-100K,81,Very Good,4,1,1,0,0,0,2095.76,0,Standard,Control
CUST000456,33.0,30-50K,1,Poor,2,1,0,0,1,0,,1,New,Control
CUST000457,43.0,30-50K,231,Excellent,1,1,1,0,0,0,13372.3,0,Standard,Treatment
CUST000458,,30-50K,9,Very Good,2,1,1,0,0,0,17388.23,1,New,Control
CUST000459,,50-75K,30,Good,1,1,1,1,0,0,10796.84,0,Standard,Control
CUST000460,27.0,30-50K,98,Fair,1,1,0,0,1,0,15702.79,1,Standard,Control
CUST000461,,>150K,12,Fair,1,1,1,0,0,0,2613.72,1,Standard,Treatment
CUST000462,,30-50K,31,Fair,4,1,1,1,0,0,1319.19,1,Standard,Treatment
CUST000463,34.0,<30K,6,Poor,3,1,1,1,1,0,2000.19,1,New,Treatment
CUST000464,48.0,50-75K,24,Excellent,5,1,1,0,1,0,8244.19,1,Standard,Treatment
CUST000465,43.0,<30K,9,Good,2,1,1,0,0,0,21170.14,0,New,Treatment
CUST000466,,,21,Very Good,3,1,0,0,0,0,1117.09,1,Standard,Treatment
CUST000467,54.0,30-50K,22,Very Good,2,1,1,0,0,0,3208.58,1,Standard,Control
CUST000468,,50-75K,239,Very Good,1,1,1,0,0,0,,1,Standard,Treatment
CUST000469,37.0,50-75K,240,Excellent,4,1,1,1,0,0,1943.69,0,Standard,Control
CUST000470,,75-100K,5,Excellent,1,1,1,0,0,0,,0,New,Treatment
CUST000471,40.0,75-100K,62,Good,1,1,1,1,0,0,16289.97,1,Standard,Treatment
CUST000472,22.0,50-75K,2,Excellent,1,1,1,1,0,0,93296.59,1,Premium,Treatment
CUST000473,,30-50K,1,Very Good,3,1,1,0,1,0,52570.65,0,Premium,Treatment
CUST000474,,30-50K,5,Poor,5,1,0,0,0,0,12683.57,1,New,Treatment
CUST000475,69.0,75-100K,161,Very Good,2,1,1,0,0,0,,1,Standard,Treatment
CUST000476,,<30K,135,Very Good,3,1,1,0,1,0,11479.96,1,Standard,Treatment
CUST000477,,<30K,10,Excellent,2,1,0,0,1,0,,1,New,Control
CUST000478,49.0,75-100K,8,Good,3,1,1,0,0,0,10867.54,0,New,Control
CUST000479,75.0,50-75K,13,Very Good,1,1,1,1,0,0,7621.97,1,Standard,Treatment
CUST000480,61.0,<30K,34,Poor,3,1,1,0,0,0,5390.05,1,Standard,Control
CUST000481,43.0,30-50K,40,Good,1,0,1,0,0,0,1923.88,1,Standard,Treatment
CUST000482,30.0,100-150K,12,Poor,1,1,1,1,0,0,12742.11,1,Standard,Control
CUST000483,22.0,100-150K,67,Good,3,1,1,1,0,0,1498.8,1,Standard,Control
CUST000484,48.0,,17,Very Good,4,1,1,0,0,0,17435.62,1,Standard,Control
CUST000485,33.0,50-75K,122,Fair,6,1,0,0,0,0,10108.45,1,Standard,Control
CUST000486,23.0,50-75K,51,Good,1,1,1,0,0,0,8228.4,1,Standard,Control
CUST000487,35.0,>150K,27,Fair,3,1,0,1,0,0,,0,Standard,Treatment
CUST000488,28.0,,74,Fair,1,1,0,0,0,0,2246.83,1,Standard,Control
CUST000489,70.0,30-50K,81,Good,3,1,1,1,0,0,825.14,1,Standard,Control
CUST000490,58.0,75-100K,16,Poor,3,1,0,0,0,0,13470.56,0,Standard,Control
CUST000491,44.0,,19,Very Good,3,1,1,1,0,0,5133.59,1,Standard,Treatment
CUST000492,67.0,30-50K,131,Poor,5,1,1,1,0,0,2578.69,0,Standard,Control
CUST000493,,75-100K,8,Fair,1,1,0,0,0,0,4173.02,0,New,Treatment
CUST000494,32.0,50-75K,2,Good,3,1,1,1,0,0,17322.11,1,New,Control
CUST000495,67.0,100-150K,29,Very Good,5,1,1,1,0,0,1252.25,1,Standard,Treatment
CUST000496,,,77,Poor,1,0,1,0,0,0,2904.11,0,Standard,Control
CUST000497,29.0,50-75K,70,Good,1,1,1,0,0,0,,1,Standard,Control
CUST000498,42.0,,120,Very Good,1,1,1,1,0,0,,1,Standard,Control
CUST000499,,100-150K,36,Very Good,4,1,1,1,0,0,3637.25,0,Standard,Treatment
CUST000500,24.0,30-50K,5,Fair,1,1,0,0,0,0,,1,New,Treatment
CUST000501,58.0,,42,Very Good,3,1,1,0,1,0,,1,Standard,Treatment
CUST000502,,50-75K,72,Very Good,3,1,0,0,1,0,16114.26,1,Standard,Treatment
CUST000503,24.0,30-50K,4,Poor,4,1,1,0,0,0,10893.44,0,New,Control
CUST000504,,>150K,9,Very Good,5,1,1,0,0,0,1551.65,0,New,Control
CUST000505,,100-150K,1,Excellent,4,1,1,0,1,0,37560.01,1,Growth,Control
CUST000506,37.0,30-50K,43,Very Good,1,1,0,0,0,0,11972.5,1,Standard,Treatment
CUST000507,,<30K,104,Very Good,6,1,0,1,1,0,42449.65,0,Growth,Control
CUST000508,,<30K,53,Very Good,3,1,1,0,1,0,36629.46,1,Growth,Control
CUST000509,,100-150K,192,Very Good,4,1,1,0,1,0,4404.32,1,Standard,Control
CUST000510,,,3,Very Good,3,1,0,0,0,0,2733.03,1,New,Treatment
CUST000511,49.0,50-75K,111,Very Good,2,1,1,0,0,0,,1,Standard,Treatment
CUST000512,44.0,50-75K,80,Very Good,1,1,1,1,0,0,5999.84,1,Standard,Control
CUST000513,41.0,,18,Good,2,1,1,0,0,0,4688.35,1,Standard,Control
CUST000514,31.0,<30K,174,Good,1,1,0,1,0,0,2282.67,1,Standard,Treatment
CUST000515,,30-50K,16,Excellent,2,1,1,1,0,0,2700.74,0,Standard,Control
CUST000516,56.0,100-150K,105,Poor,1,1,1,0,0,0,9163.44,0,Standard,Control
CUST000517,52.0,,102,Very Good,2,1,1,1,0,0,512.39,0,Standard,Control
CUST000518,30.0,,68,Excellent,2,1,1,0,0,0,22855.26,0,Standard,Control
CUST000519,46.0,<30K,39,Very Good,4,1,1,0,0,0,,0,Standard,Control
CUST000520,,,6,Excellent,3,1,0,0,0,0,3203.72,1,New,Treatment
CUST000521,22.0,50-75K,36,Very Good,2,1,0,0,0,0,4486.33,1,Standard,Treatment
CUST000522,,30-50K,21,Poor,3,1,1,0,0,0,7194.34,1,Standard,Treatment
CUST000523,35.0,100-150K,75,Very Good,2,1,1,0,1,0,,1,Standard,Control
CUST000524,53.0,50-75K,68,Good,3,1,0,0,0,0,56080.02,1,Growth,Control
CUST000525,,,115,Good,1,1,1,0,1,0,2613.98,0,Standard,Treatment
CUST000526,,100-150K,1,Good,2,1,1,0,1,0,25253.91,0,New,Treatment
CUST000527,22.0,,79,Good,1,1,0,0,0,0,3767.27,1,Standard,Control
CUST000528,45.0,<30K,133,Good,2,1,0,0,0,0,3048.63,1,Standard,Control
CUST000529,48.0,50-75K,74,Good,3,0,1,0,0,0,3606.21,1,Standard,Control
CUST000530,31.0,30-50K,6,Very Good,4,1,1,0,1,0,18025.14,1,New,Treatment
CUST000531,54.0,30-50K,4,Very Good,4,1,1,0,0,0,2473.76,1,New,Control
CUST000532,,30-50K,1,Good,4,1,0,0,0,0,5586.25,0,New,Treatment
CUST000533,44.0,50-75K,47,Fair,2,1,0,0,0,0,2655.39,0,Standard,Treatment
CUST000534,,>150K,47,Very Good,2,1,1,0,1,0,2939.0,1,Standard,Treatment
CUST000535,35.0,50-75K,208,Very Good,3,1,0,1,1,0,24856.1,0,Growth,Control
CUST000536,,<30K,24,Excellent,2,1,0,0,0,0,,1,Standard,Control
CUST000537,,50-75K,19,Poor,1,1,1,1,0,0,,1,Standard,Treatment
CUST000538,39.0,30-50K,47,Very Good,3,1,1,0,0,0,,1,Standard,Treatment
CUST000539,,100-150K,83,Good,1,1,1,0,0,0,6872.03,0,Standard,Control
CUST000540,,50-75K,132,Very Good,2,1,0,0,1,0,4616.12,1,Standard,Control
CUST000541,57.0,30-50K,78,Fair,1,1,1,1,0,0,4929.2,1,Standard,Control
CUST000542,28.0,30-50K,26,Good,3,1,1,0,0,0,3433.61,1,Standard,Control
CUST000543,52.0,,48,Fair,2,1,1,1,1,0,17203.35,1,Standard,Control
CUST000544,,30-50K,93,Good,3,1,1,1,0,0,9816.47,1,Standard,Control
CUST000545,22.0,75-100K,32,Good,4,1,1,1,1,0,,0,Standard,Treatment
CUST000546,,30-50K,11,Very Good,5,1,1,0,0,0,5744.16,1,New,Treatment
CUST000547,53.0,30-50K,8,Very Good,1,1,1,0,0,0,1848.89,0,New,Control
CUST000548,41.0,50-75K,1,Very Good,1,1,1,0,0,0,4498.53,0,New,Treatment
CUST000549,50.0,100-150K,60,Good,5,1,1,0,1,0,2146.61,1,Standard,Treatment
CUST000550,,,5,Good,2,1,1,0,0,0,6215.05,1,New,Treatment
CUST000551,,30-50K,13,Excellent,1,0,1,0,0,0,4340.89,1,Standard,Control
CUST000552,42.0,30-50K,16,Good,1,1,1,1,1,0,3680.98,1,Standard,Control
CUST000553,,,39,Good,4,1,1,1,1,0,5834.03,1,Standard,Control
CUST000554,48.0,50-75K,24,Good,2,1,1,0,1,0,7032.57,1,Standard,Treatment
CUST000555,50.0,50-75K,53,Very Good,2,1,1,0,0,0,18186.77,0,Standard,Treatment
CUST000556,38.0,100-150K,2,Good,4,1,0,1,0,0,,1,New,Control
CUST000557,,,6,Poor,6,1,1,0,1,0,15387.37,1,New,Control
CUST000558,38.0,30-50K,33,Very Good,2,1,1,1,0,0,,1,Standard,Control
CUST000559,50.0,50-75K,19,Very Good,4,1,1,1,0,0,,0,Standard,Control
CUST000560,38.0,100-150K,16,Very Good,2,1,1,0,0,0,39413.48,1,Standard,Control
CUST000561,49.0,,3,Poor,3,1,1,1,0,0,4375.48,1,New,Treatment
CUST000562,,,108,Good,1,1,1,1,0,0,5739.9,1,Standard,Control
CUST000563,58.0,30-50K,56,Excellent,1,1,1,0,0,0,5832.8,1,Standard,Control
CUST000564,,50-75K,6,Very Good,1,1,0,0,0,0,4338.35,0,New,Treatment
CUST000565,63.0,30-50K,3,Good,3,1,1,1,0,0,23058.43,1,Growth,Control
CUST000566,38.0,30-50K,176,Fair,4,1,1,0,1,0,2891.31,0,Standard,Control
CUST000567,,<30K,54,Good,1,1,0,1,0,0,17960.52,0,Standard,Treatment
CUST000568,29.0,50-75K,25,Good,1,1,1,0,0,0,12374.68,1,Standard,Treatment
CUST000569,22.0,30-50K,58,Very Good,1,1,1,0,1,0,4569.08,0,Standard,Control
CUST000570,39.0,<30K,67,Excellent,3,1,1,1,0,0,3001.09,0,Standard,Control
CUST000571,45.0,30-50K,72,Good,1,1,1,0,0,0,4725.63,0,Standard,Control
CUST000572,70.0,75-100K,31,Poor,2,1,1,0,1,0,19752.96,0,Standard,Treatment
CUST000573,,100-150K,26,Excellent,5,1,1,0,0,0,17894.64,1,Standard,Treatment
CUST000574,,50-75K,1,Poor,2,1,1,0,0,0,12835.28,1,New,Control
CUST000575,57.0,,125,Excellent,2,1,0,0,1,0,4430.58,1,Standard,Control
CUST000576,,>150K,44,Very Good,4,1,1,0,0,0,5178.57,1,Standard,Treatment
CUST000577,48.0,30-50K,10,Excellent,2,1,0,0,0,0,,1,New,Control
CUST000578,56.0,30-50K,120,Fair,4,1,1,0,1,0,3698.85,0,Standard,Treatment
CUST000579,22.0,30-50K,118,Poor,3,1,1,0,0,0,13428.03,1,Standard,Control
CUST000580,62.0,,217,Good,2,1,0,0,1,0,5896.23,1,Standard,Control
CUST000581,50.0,30-50K,99,Good,6,1,0,0,0,0,16593.34,1,Standard,Control
CUST000582,38.0,100-150K,240,Good,1,1,0,0,0,0,,0,Standard,Treatment
CUST000583,54.0,,13,Excellent,4,1,1,1,0,0,2371.8,0,Standard,Treatment
CUST000584,,50-75K,88,Very Good,1,1,0,0,0,0,3295.93,1,Standard,Treatment
CUST000585,47.0,100-150K,83,Very Good,3,1,1,0,0,0,8062.83,1,Standard,Treatment
CUST000586,,<30K,12,Fair,1,1,0,1,0,0,3130.64,1,Standard,Control
CUST000587,38.0,30-50K,4,Very Good,2,1,0,0,1,0,67253.41,0,Premium,Treatment
CUST000588,32.0,50-75K,186,Very Good,1,1,1,0,1,0,1138.6,0,Standard,Control
CUST000589,57.0,50-75K,16,Good,6,1,1,0,0,0,,1,Standard,Treatment
CUST000590,32.0,<30K,98,Excellent,2,1,0,0,0,0,21508.75,0,Standard,Control
CUST000591,46.0,50-75K,1,Fair,1,1,1,0,0,0,8936.84,0,New,Control
CUST000592,37.0,50-75K,1,Good,5,1,1,1,1,0,3365.47,1,New,Control
CUST000593,52.0,,30,Poor,3,1,1,0,0,0,4802.93,0,Standard,Control
CUST000594,50.0,50-75K,13,Very Good,1,1,1,0,1,0,13101.36,1,Standard,Treatment
CUST000595,60.0,30-50K,56,Very Good,1,1,1,1,1,0,721.78,1,Standard,Treatment
CUST000596,37.0,,40,Good,3,1,1,1,0,0,2295.81,0,Standard,Treatment
CUST000597,40.0,,3,Fair,4,1,1,0,0,0,2578.33,1,New,Control
CUST000598,30.0,<30K,8,Poor,2,1,1,0,0,0,9447.86,0,New,Treatment
CUST000599,38.0,100-150K,23,Fair,2,1,1,1,1,0,18156.38,1,Standard,Treatment
CUST000600,50.0,,9,Good,4,1,1,0,0,0,52954.0,1,Growth,Treatment
CUST000601,56.0,30-50K,75,Good,3,1,0,0,1,0,524.72,1,Standard,Control
CUST000602,31.0,75-100K,25,Good,5,1,1,0,1,0,1431.8,0,Standard,Treatment
CUST000603,,50-75K,4,Very Good,6,1,0,0,0,0,,1,New,Treatment
CUST000604,65.0,30-50K,31,Good,1,0,0,0,0,0,9579.26,1,Standard,Control
CUST000605,,,4,Very Good,3,1,1,1,0,0,12299.23,1,New,Control
CUST000606,,100-150K,6,Poor,1,1,1,1,0,0,1194.45,1,New,Control
CUST000607,33.0,75-100K,13,Good,2,1,0,0,0,0,7720.61,1,Standard,Control
CUST000608,26.0,<30K,94,Good,2,1,1,0,0,0,500.0,0,Standard,Control
CUST000609,,50-75K,124,Fair,3,1,1,0,1,0,6976.52,1,Standard,Control
CUST000610,,75-100K,84,Fair,2,1,1,0,1,0,4763.01,0,Standard,Control
CUST000611,,<30K,19,Very Good,1,1,1,0,0,0,4360.88,1,Standard,Control
CUST000612,44.0,30-50K,15,Excellent,2,1,1,0,0,0,3071.12,1,Standard,Treatment
CUST000613,,100-150K,38,Poor,1,1,1,1,0,0,4413.32,1,Standard,Control
CUST000614,28.0,<30K,61,Good,3,1,1,0,1,0,7229.57,0,Standard,Control
CUST000615,75.0,75-100K,240,Excellent,1,1,1,0,0,0,,0,Standard,Control
CUST000616,46.0,50-75K,6,Fair,1,1,0,0,0,0,1051.21,1,New,Control
CUST000617,,,2,Very Good,6,1,1,0,0,0,,0,New,Control
